file,cls,label,phone,fold,region_px,native,no_fine_detail,no_colour,density_matched,no_noise,drop_no_fine_detail,drop_no_colour,drop_density_matched,drop_no_noise
17246.png,Bonafide,0,none,3,848,0.18168236315250397,0.27277934551239014,0.24636223912239075,0.18168236315250397,0.24854686856269836,-0.09109698235988617,-0.06467987596988678,0.0,-0.0668645054101944
17275.png,Bonafide,0,none,3,886,0.22374102473258972,0.23978278040885925,0.29154664278030396,0.21052449941635132,0.25170964002609253,-0.01604175567626953,-0.06780561804771423,0.013216525316238403,-0.027968615293502808
17280.png,Bonafide,0,none,2,842,0.3429988622665405,0.3888906240463257,0.4148520231246948,0.3429988622665405,0.40789490938186646,-0.045891761779785156,-0.0718531608581543,0.0,-0.06489604711532593
17336.png,Bonafide,0,none,2,834,0.3097332715988159,0.32158058881759644,0.32827258110046387,0.3097332715988159,0.2651788890361786,-0.011847317218780518,-0.01853930950164795,0.0,0.04455438256263733
17343.png,Bonafide,0,none,3,908,0.3055826723575592,0.28729888796806335,0.3374898135662079,0.30167779326438904,0.28842073678970337,0.01828378438949585,-0.03190714120864868,0.003904879093170166,0.017161935567855835
17356.png,Bonafide,0,none,2,838,0.07423792779445648,0.1274133324623108,0.10169511288404465,0.07423792779445648,0.12219244986772537,-0.05317540466785431,-0.027457185089588165,0.0,-0.04795452207326889
17394.png,Bonafide,0,none,0,1002,0.19343675673007965,0.22356081008911133,0.28939828276634216,0.1789035052061081,0.21802008152008057,-0.030124053359031677,-0.09596152603626251,0.014533251523971558,-0.024583324790000916
17406.png,Bonafide,0,none,0,915,0.26097556948661804,0.28384697437286377,0.3156689405441284,0.25334465503692627,0.29945826530456543,-0.022871404886245728,-0.054693371057510376,0.0076309144496917725,-0.03848269581794739
17419.png,Bonafide,0,none,3,838,0.27180200815200806,0.31666630506515503,0.2893308401107788,0.27180200815200806,0.29974955320358276,-0.04486429691314697,-0.017528831958770752,0.0,-0.027947545051574707
17429.png,Bonafide,0,none,3,946,0.1951783299446106,0.2122686207294464,0.2508406937122345,0.12814459204673767,0.234699085354805,-0.017090290784835815,-0.0556623637676239,0.06703373789787292,-0.0395207554101944
17436.png,Bonafide,0,none,2,829,0.14548088610172272,0.24755920469760895,0.1903686225414276,0.14548088610172272,0.225190669298172,-0.10207831859588623,-0.044887736439704895,0.0,-0.07970978319644928
17441.png,Bonafide,0,none,3,873,0.26277080178260803,0.23079127073287964,0.3777506649494171,0.23705196380615234,0.24300990998744965,0.031979531049728394,-0.11497986316680908,0.02571883797645569,0.019760891795158386
17492.png,Bonafide,0,none,0,873,0.2213175892829895,0.273537814617157,0.2870771586894989,0.2168225795030594,0.29088377952575684,-0.05222022533416748,-0.0657595694065094,0.004495009779930115,-0.06956619024276733
17496.png,Bonafide,0,none,3,865,0.3455306887626648,0.4068918526172638,0.39233022928237915,0.3455306887626648,0.3926980793476105,-0.061361163854599,-0.046799540519714355,0.0,-0.04716739058494568
17621.png,Bonafide,0,none,3,829,0.19026674330234528,0.248912513256073,0.28129422664642334,0.19026674330234528,0.20033924281597137,-0.05864576995372772,-0.09102748334407806,0.0,-0.010072499513626099
17627.png,Bonafide,0,none,0,898,0.30239060521125793,0.3380839228630066,0.3524092733860016,0.28534579277038574,0.39274105429649353,-0.03569331765174866,-0.05001866817474365,0.017044812440872192,-0.0903504490852356
17644.png,Bonafide,0,none,2,827,0.1749780923128128,0.22089451551437378,0.20433373749256134,0.1749780923128128,0.1861501932144165,-0.045916423201560974,-0.029355645179748535,0.0,-0.011172100901603699
17655.png,Bonafide,0,none,1,842,0.19582189619541168,0.25233131647109985,0.2418801188468933,0.19582189619541168,0.3015742003917694,-0.05650942027568817,-0.04605822265148163,0.0,-0.10575230419635773
17714.png,Bonafide,0,none,3,775,0.09624874591827393,0.16668066382408142,0.20131070911884308,0.09624874591827393,0.1493660807609558,-0.0704319179058075,-0.10506196320056915,0.0,-0.053117334842681885
17723.png,Bonafide,0,none,1,780,0.26305556297302246,0.25989216566085815,0.41975221037864685,0.26305556297302246,0.24548965692520142,0.0031633973121643066,-0.1566966474056244,0.0,0.017565906047821045
17757.png,Bonafide,0,none,3,856,0.21025626361370087,0.25123733282089233,0.33175450563430786,0.21025626361370087,0.21335381269454956,-0.04098106920719147,-0.121498242020607,0.0,-0.003097549080848694
17761.png,Bonafide,0,none,2,827,0.23060305416584015,0.3565131723880768,0.30311301350593567,0.23060305416584015,0.3598628342151642,-0.12591011822223663,-0.07250995934009552,0.0,-0.12925978004932404
17794.png,Bonafide,0,none,3,809,0.24756509065628052,0.2826646566390991,0.29717811942100525,0.24756509065628052,0.2603577971458435,-0.035099565982818604,-0.04961302876472473,0.0,-0.012792706489562988
17798.png,Bonafide,0,none,1,840,0.18804028630256653,0.22728252410888672,0.22597643733024597,0.18804028630256653,0.1954401582479477,-0.03924223780632019,-0.03793615102767944,0.0,-0.0073998719453811646
17801.png,Bonafide,0,none,3,827,0.18023662269115448,0.2762514352798462,0.24276001751422882,0.18023662269115448,0.24447767436504364,-0.09601481258869171,-0.06252339482307434,0.0,-0.06424105167388916
17879.png,Bonafide,0,none,1,811,0.08779790997505188,0.1676834374666214,0.18096889555454254,0.08779790997505188,0.19361498951911926,-0.07988552749156952,-0.09317098557949066,0.0,-0.10581707954406738
17894.png,Bonafide,0,none,3,886,0.0386374294757843,0.12043443322181702,0.06014480069279671,0.036010224372148514,0.09421013295650482,-0.08179700374603271,-0.021507371217012405,0.002627205103635788,-0.05557270348072052
17896.png,Bonafide,0,none,3,761,0.20710891485214233,0.29996445775032043,0.33990776538848877,0.20710891485214233,0.3011060357093811,-0.0928555428981781,-0.13279885053634644,0.0,-0.09399712085723877
17898.png,Bonafide,0,none,3,850,0.22231394052505493,0.2798493802547455,0.36971381306648254,0.22231394052505493,0.24995239078998566,-0.05753543972969055,-0.1473998725414276,0.0,-0.027638450264930725
17905.png,Bonafide,0,none,0,846,0.1397683322429657,0.1575447916984558,0.18913114070892334,0.1397683322429657,0.17096050083637238,-0.017776459455490112,-0.04936280846595764,0.0,-0.031192168593406677
17986.png,Bonafide,0,none,0,719,0.3458646833896637,0.3143402636051178,0.354641854763031,0.3458646833896637,0.2487512230873108,0.0315244197845459,-0.00877717137336731,0.0,0.0971134603023529
18016.png,Bonafide,0,none,3,927,0.20148412883281708,0.284201979637146,0.25298699736595154,0.2062189131975174,0.25133880972862244,-0.08271785080432892,-0.05150286853313446,-0.004734784364700317,-0.04985468089580536
18033.png,Bonafide,0,none,2,940,0.42255449295043945,0.43116340041160583,0.424331396818161,0.3877965807914734,0.41242706775665283,-0.008608907461166382,-0.0017769038677215576,0.034757912158966064,0.010127425193786621
18101.png,Bonafide,0,none,3,823,0.14542251825332642,0.18293537199497223,0.2282542884349823,0.14542251825332642,0.2111237645149231,-0.03751285374164581,-0.08283177018165588,0.0,-0.06570124626159668
18115.png,Bonafide,0,none,0,888,0.14703330397605896,0.17917966842651367,0.22850799560546875,0.1437787562608719,0.15760286152362823,-0.03214636445045471,-0.08147469162940979,0.0032545477151870728,-0.010569557547569275
18159.png,Bonafide,0,none,2,869,0.21737965941429138,0.29093003273010254,0.2825317680835724,0.21103502810001373,0.3055834174156189,-0.07355037331581116,-0.065152108669281,0.006344631314277649,-0.08820375800132751
18181.png,Bonafide,0,none,1,927,0.2608293294906616,0.36218947172164917,0.3630886375904083,0.21243901550769806,0.4000166654586792,-0.10136014223098755,-0.1022593080997467,0.04839031398296356,-0.13918733596801758
18190.png,Bonafide,0,none,2,784,0.14051157236099243,0.1639845222234726,0.1453510820865631,0.14051157236099243,0.13293765485286713,-0.023472949862480164,-0.004839509725570679,0.0,0.007573917508125305
18214.png,Bonafide,0,none,3,877,0.3867467939853668,0.320300817489624,0.542567253112793,0.38376584649086,0.30091947317123413,0.0664459764957428,-0.15582045912742615,0.002980947494506836,0.08582732081413269
18226.png,Bonafide,0,none,3,892,0.47578132152557373,0.4663470983505249,0.5627791881561279,0.46098601818084717,0.43025243282318115,0.009434223175048828,-0.0869978666305542,0.014795303344726562,0.04552888870239258
18231.png,Bonafide,0,none,1,881,0.18718960881233215,0.2311650961637497,0.25917747616767883,0.18816500902175903,0.20732365548610687,-0.04397548735141754,-0.07198786735534668,-0.0009754002094268799,-0.02013404667377472
18258.png,Bonafide,0,none,1,923,0.2964317798614502,0.2515381872653961,0.3037463128566742,0.26707032322883606,0.22487667202949524,0.04489359259605408,-0.007314532995223999,0.029361456632614136,0.07155510783195496
18268.png,Bonafide,0,none,1,848,0.08803842216730118,0.13528074324131012,0.12758556008338928,0.08803842216730118,0.14229603111743927,-0.04724232107400894,-0.039547137916088104,0.0,-0.05425760895013809
18270.png,Bonafide,0,none,3,902,0.10679568350315094,0.17359000444412231,0.1334991455078125,0.09288385510444641,0.1719132512807846,-0.06679432094097137,-0.02670346200466156,0.013911828398704529,-0.06511756777763367
18289.png,Bonafide,0,none,3,732,0.2854444682598114,0.27482277154922485,0.41640400886535645,0.2854444682598114,0.25269046425819397,0.010621696710586548,-0.13095954060554504,0.0,0.03275400400161743
18298.png,Bonafide,0,none,1,873,0.1567760407924652,0.23072569072246552,0.245963916182518,0.1372363418340683,0.23782025277614594,-0.0739496499300003,-0.0891878753900528,0.01953969895839691,-0.08104421198368073
18325.png,Bonafide,0,none,0,921,0.2888932526111603,0.28640562295913696,0.3761754631996155,0.29115089774131775,0.27089035511016846,0.0024876296520233154,-0.0872822105884552,-0.0022576451301574707,0.01800289750099182
18345.png,Bonafide,0,none,3,915,0.2478172779083252,0.37545979022979736,0.25794410705566406,0.21956104040145874,0.2997095286846161,-0.12764251232147217,-0.010126829147338867,0.028256237506866455,-0.051892250776290894
18346.png,Bonafide,0,none,1,813,0.25044217705726624,0.253790944814682,0.24890780448913574,0.25044217705726624,0.20258298516273499,-0.0033487677574157715,0.0015343725681304932,0.0,0.04785919189453125
18357.png,Bonafide,0,none,3,879,0.1539427638053894,0.2541392743587494,0.17946694791316986,0.15328876674175262,0.23745131492614746,-0.10019651055335999,-0.025524184107780457,0.0006539970636367798,-0.08350855112075806
18382.png,Bonafide,0,none,1,836,0.2584841847419739,0.3037792444229126,0.34637510776519775,0.2584841847419739,0.2515769302845001,-0.04529505968093872,-0.08789092302322388,0.0,0.006907254457473755
18390.png,Bonafide,0,none,3,867,0.21307441592216492,0.23814350366592407,0.35679060220718384,0.21056924760341644,0.20423290133476257,-0.025069087743759155,-0.14371618628501892,0.002505168318748474,0.008841514587402344
18402.png,Bonafide,0,none,2,821,0.25917109847068787,0.25458115339279175,0.38804855942726135,0.25917109847068787,0.26055991649627686,0.004589945077896118,-0.1288774609565735,0.0,-0.0013888180255889893
18406.png,Bonafide,0,none,3,813,0.19342178106307983,0.23516930639743805,0.19705453515052795,0.19342178106307983,0.18485043942928314,-0.041747525334358215,-0.00363275408744812,0.0,0.008571341633796692
18427.png,Bonafide,0,none,2,931,0.16538123786449432,0.24784713983535767,0.28694379329681396,0.1254265308380127,0.25010859966278076,-0.08246590197086334,-0.12156255543231964,0.03995470702648163,-0.08472736179828644
18459.png,Bonafide,0,none,1,829,0.10652094334363937,0.2508178949356079,0.19330507516860962,0.10652094334363937,0.24437883496284485,-0.14429695159196854,-0.08678413182497025,0.0,-0.13785789161920547
18473.png,Bonafide,0,none,1,834,0.23431240022182465,0.31855884194374084,0.2978862524032593,0.23431240022182465,0.3040372431278229,-0.0842464417219162,-0.06357385218143463,0.0,-0.06972484290599823
18477.png,Bonafide,0,none,3,963,0.18697375059127808,0.19887930154800415,0.31086036562919617,0.14525079727172852,0.19442230463027954,-0.011905550956726074,-0.12388661503791809,0.04172295331954956,-0.007448554039001465
18480.png,Bonafide,0,none,3,881,0.2815811038017273,0.35398733615875244,0.37548771500587463,0.25267308950424194,0.35249030590057373,-0.07240623235702515,-0.09390661120414734,0.02890801429748535,-0.07090920209884644
18481.png,Bonafide,0,none,2,898,0.24657569825649261,0.34923064708709717,0.26536139845848083,0.22718127071857452,0.3661804497241974,-0.10265494883060455,-0.01878570020198822,0.01939442753791809,-0.11960475146770477
18490.png,Bonafide,0,none,2,929,0.17137426137924194,0.21887458860874176,0.2719961106777191,0.1639096885919571,0.24194642901420593,-0.04750032722949982,-0.10062184929847717,0.007464572787284851,-0.07057216763496399
18502.png,Bonafide,0,none,0,898,0.1062888652086258,0.12735547125339508,0.1388186365365982,0.08592008054256439,0.10919355601072311,-0.021066606044769287,-0.03252977132797241,0.0203687846660614,-0.0029046908020973206
18517.png,Bonafide,0,none,1,877,0.32090604305267334,0.33543941378593445,0.3461413085460663,0.31794288754463196,0.29184582829475403,-0.014533370733261108,-0.025235265493392944,0.002963155508041382,0.02906021475791931
18545.png,Bonafide,0,none,2,913,0.30166471004486084,0.386480450630188,0.41730839014053345,0.277874231338501,0.35344603657722473,-0.08481574058532715,-0.11564368009567261,0.023790478706359863,-0.05178132653236389
18556.png,Bonafide,0,none,2,877,0.24360500276088715,0.2638669013977051,0.2775859832763672,0.23031149804592133,0.2555859386920929,-0.020261898636817932,-0.03398098051548004,0.01329350471496582,-0.01198093593120575
18568.png,Bonafide,0,none,1,861,0.16300183534622192,0.2687608003616333,0.1989162117242813,0.16300183534622192,0.2475856989622116,-0.10575896501541138,-0.03591437637805939,0.0,-0.08458386361598969
18585.png,Bonafide,0,none,1,777,0.11483710259199142,0.1502547711133957,0.20283609628677368,0.11483710259199142,0.1513083577156067,-0.035417668521404266,-0.08799899369478226,0.0,-0.036471255123615265
18590.png,Bonafide,0,none,3,854,0.23511356115341187,0.17554843425750732,0.33224859833717346,0.23511356115341187,0.15189425647258759,0.05956512689590454,-0.0971350371837616,0.0,0.08321930468082428
18704.png,Bonafide,0,none,2,881,0.4979751408100128,0.5532476902008057,0.5122457146644592,0.4944818317890167,0.5101887583732605,-0.05527254939079285,-0.014270573854446411,0.0034933090209960938,-0.01221361756324768
18711.png,Bonafide,0,none,0,838,0.1146613210439682,0.16355663537979126,0.20552223920822144,0.1146613210439682,0.19263334572315216,-0.04889531433582306,-0.09086091816425323,0.0,-0.07797202467918396
18725.png,Bonafide,0,none,3,921,0.25666797161102295,0.2716125547885895,0.3531948924064636,0.24058625102043152,0.2594898045063019,-0.014944583177566528,-0.09652692079544067,0.01608172059059143,-0.0028218328952789307
18743.png,Bonafide,0,none,2,838,0.08620478957891464,0.26479947566986084,0.16122402250766754,0.08620478957891464,0.3318459391593933,-0.1785946860909462,-0.0750192329287529,0.0,-0.24564114958047867
18758.png,Bonafide,0,none,0,844,0.09116531163454056,0.11131586134433746,0.133273184299469,0.09116531163454056,0.11569127440452576,-0.020150549709796906,-0.042107872664928436,0.0,-0.0245259627699852
18762.png,Bonafide,0,none,0,861,0.11448858678340912,0.1803111433982849,0.18952184915542603,0.11448858678340912,0.1799411028623581,-0.0658225566148758,-0.0750332623720169,0.0,-0.06545251607894897
18768.png,Bonafide,0,none,3,906,0.0806376188993454,0.21508871018886566,0.15131133794784546,0.05851982533931732,0.2626241147518158,-0.13445109128952026,-0.07067371904850006,0.022117793560028076,-0.1819864958524704
18828.png,Bonafide,0,none,3,877,0.1930491328239441,0.23593418300151825,0.3482273519039154,0.1987847089767456,0.23472046852111816,-0.04288505017757416,-0.1551782190799713,-0.005735576152801514,-0.04167133569717407
18853.png,Bonafide,0,none,0,842,0.12517942488193512,0.17743656039237976,0.12966427206993103,0.12517942488193512,0.15444964170455933,-0.05225713551044464,-0.004484847187995911,0.0,-0.029270216822624207
18876.png,Bonafide,0,none,2,900,0.08622129261493683,0.1818648725748062,0.21404887735843658,0.07837207615375519,0.1736188679933548,-0.09564357995986938,-0.12782758474349976,0.00784921646118164,-0.08739757537841797
18968.png,Bonafide,0,none,1,873,0.28113484382629395,0.2763739824295044,0.36629021167755127,0.28727003931999207,0.2819291353225708,0.004760861396789551,-0.08515536785125732,-0.00613519549369812,-0.0007942914962768555
18973.png,Bonafide,0,none,2,904,0.19717711210250854,0.32979199290275574,0.27992773056030273,0.18133148550987244,0.30288973450660706,-0.1326148808002472,-0.08275061845779419,0.01584562659263611,-0.10571262240409851
19019.png,Bonafide,0,none,0,904,0.21362407505512238,0.2109275460243225,0.23458658158779144,0.18827024102210999,0.18640176951885223,0.0026965290307998657,-0.020962506532669067,0.02535383403301239,0.02722230553627014
19026.png,Bonafide,0,none,1,829,0.23142120242118835,0.3163624405860901,0.2915056645870209,0.23142120242118835,0.26009202003479004,-0.08494123816490173,-0.06008446216583252,0.0,-0.028670817613601685
19027.png,Bonafide,0,none,2,871,0.1937786191701889,0.34466832876205444,0.1254989057779312,0.19011467695236206,0.3201709985733032,-0.15088970959186554,0.06827971339225769,0.0036639422178268433,-0.12639237940311432
19060.png,Bonafide,0,none,3,940,0.22891566157341003,0.33495375514030457,0.36160674691200256,0.21568690240383148,0.34558069705963135,-0.10603809356689453,-0.13269108533859253,0.013228759169578552,-0.11666503548622131
19126.png,Bonafide,0,none,3,915,0.24343691766262054,0.34260499477386475,0.2978878617286682,0.2177131325006485,0.32940056920051575,-0.0991680771112442,-0.05445094406604767,0.025723785161972046,-0.0859636515378952
19143.png,Bonafide,0,none,1,969,0.15506526827812195,0.221135675907135,0.24444334208965302,0.10750065743923187,0.21007074415683746,-0.06607040762901306,-0.08937807381153107,0.047564610838890076,-0.055005475878715515
19158.png,Bonafide,0,none,1,867,0.21468523144721985,0.27922526001930237,0.2595236301422119,0.20424884557724,0.28546440601348877,-0.06454002857208252,-0.044838398694992065,0.010436385869979858,-0.07077917456626892
19195.png,Bonafide,0,none,1,894,0.44589075446128845,0.3787357807159424,0.46102824807167053,0.4145554304122925,0.3896692395210266,0.06715497374534607,-0.01513749361038208,0.03133532404899597,0.05622151494026184
19197.png,Bonafide,0,none,2,927,0.14849215745925903,0.22308772802352905,0.19283455610275269,0.13543131947517395,0.19084440171718597,-0.07459557056427002,-0.04434239864349365,0.013060837984085083,-0.04235224425792694
19273.png,Bonafide,0,none,3,969,0.2196010947227478,0.28655460476875305,0.26335838437080383,0.23271162807941437,0.23364904522895813,-0.06695351004600525,-0.04375728964805603,-0.013110533356666565,-0.014047950506210327
19289.png,Bonafide,0,none,3,898,0.18201637268066406,0.20431500673294067,0.28577113151550293,0.19012214243412018,0.18130627274513245,-0.02229863405227661,-0.10375475883483887,-0.008105769753456116,0.0007100999355316162
19292.png,Bonafide,0,none,2,873,0.14875485002994537,0.3164350688457489,0.1623300313949585,0.15092428028583527,0.28154614567756653,-0.16768021881580353,-0.013575181365013123,-0.0021694302558898926,-0.13279129564762115
19304.png,Bonafide,0,none,1,936,0.34595945477485657,0.3579067587852478,0.3641284704208374,0.31233105063438416,0.3363240957260132,-0.011947304010391235,-0.018169015645980835,0.03362840414047241,0.009635359048843384
19354.png,Bonafide,0,none,0,829,0.20107953250408173,0.20913158357143402,0.25167036056518555,0.20107953250408173,0.20636822283267975,-0.008052051067352295,-0.05059082806110382,0.0,-0.0052886903285980225
19363.png,Bonafide,0,none,1,906,0.22049616277217865,0.24493476748466492,0.1924694925546646,0.18690170347690582,0.2740214169025421,-0.024438604712486267,0.028026670217514038,0.03359445929527283,-0.053525254130363464
19385.png,Bonafide,0,none,2,807,0.34444934129714966,0.3017236888408661,0.3987672030925751,0.34444934129714966,0.28807318210601807,0.04272565245628357,-0.054317861795425415,0.0,0.05637615919113159
19399.png,Bonafide,0,none,3,804,0.3178737759590149,0.2585873305797577,0.4033421277999878,0.3178737759590149,0.2764386832714081,0.0592864453792572,-0.0854683518409729,0.0,0.04143509268760681
19432.png,Bonafide,0,none,3,813,0.23552043735980988,0.3140331506729126,0.3563404083251953,0.23552043735980988,0.3135544955730438,-0.07851271331310272,-0.12081997096538544,0.0,-0.07803405821323395
19438.png,Bonafide,0,none,0,790,0.2152276635169983,0.12471283972263336,0.26430198550224304,0.2152276635169983,0.12534447014331818,0.09051482379436493,-0.04907432198524475,0.0,0.08988319337368011
19481.png,Bonafide,0,none,3,865,0.1905958354473114,0.18882854282855988,0.3096320927143097,0.1905958354473114,0.19235113263130188,0.0017672926187515259,-0.11903625726699829,0.0,-0.0017552971839904785
19484.png,Bonafide,0,none,0,908,0.2667680084705353,0.2779730558395386,0.23869329690933228,0.22249402105808258,0.2759488523006439,-0.011205047369003296,0.028074711561203003,0.0442739874124527,-0.009180843830108643
19500.png,Bonafide,0,none,2,798,0.16606257855892181,0.317940354347229,0.2501773536205292,0.16606257855892181,0.30731356143951416,-0.1518777757883072,-0.08411477506160736,0.0,-0.14125098288059235
19533.png,Bonafide,0,none,3,960,0.22941674292087555,0.24828355014324188,0.3115949332714081,0.17367860674858093,0.24508550763130188,-0.018866807222366333,-0.08217819035053253,0.05573813617229462,-0.01566876471042633
19582.png,Bonafide,0,none,1,875,0.1588052213191986,0.21703173220157623,0.23544791340827942,0.15672637522220612,0.21591120958328247,-0.058226510882377625,-0.07664269208908081,0.0020788460969924927,-0.05710598826408386
19595.png,Bonafide,0,none,0,821,0.12913823127746582,0.22444070875644684,0.22136658430099487,0.12913823127746582,0.24222268164157867,-0.09530247747898102,-0.09222835302352905,0.0,-0.11308445036411285
19598.png,Bonafide,0,none,3,807,0.3171532452106476,0.362207293510437,0.4110596179962158,0.3171532452106476,0.3384575843811035,-0.04505404829978943,-0.09390637278556824,0.0,-0.021304339170455933
19602.png,Bonafide,0,none,0,894,0.3883940577507019,0.26539552211761475,0.42097699642181396,0.3728500008583069,0.24782344698905945,0.12299853563308716,-0.03258293867111206,0.01554405689239502,0.14057061076164246
19605.png,Bonafide,0,none,0,859,0.1427122950553894,0.16355958580970764,0.21941302716732025,0.1427122950553894,0.1565106064081192,-0.020847290754318237,-0.07670073211193085,0.0,-0.013798311352729797
19626.png,Bonafide,0,none,0,863,0.14513882994651794,0.22036664187908173,0.18647484481334686,0.14513882994651794,0.21007198095321655,-0.07522781193256378,-0.04133601486682892,0.0,-0.06493315100669861
19662.png,Bonafide,0,none,3,409,0.04074317216873169,0.11034775525331497,0.13597102463245392,0.04074317216873169,0.11464998126029968,-0.06960458308458328,-0.09522785246372223,0.0,-0.073906809091568
19674.png,Bonafide,0,none,3,777,0.13626696169376373,0.1549803763628006,0.23265764117240906,0.13626696169376373,0.1585320234298706,-0.018713414669036865,-0.09639067947864532,0.0,-0.022265061736106873
19709.png,Bonafide,0,none,0,821,0.1782865673303604,0.3063935935497284,0.26951777935028076,0.1782865673303604,0.3098070025444031,-0.12810702621936798,-0.09123121201992035,0.0,-0.13152043521404266
19725.png,Bonafide,0,none,3,871,0.43858611583709717,0.3251440227031708,0.5713735818862915,0.4270702600479126,0.32401183247566223,0.11344209313392639,-0.13278746604919434,0.01151585578918457,0.11457428336143494
19754.png,Bonafide,0,none,2,854,0.17365457117557526,0.2539244294166565,0.25947678089141846,0.17365457117557526,0.2515648603439331,-0.08026985824108124,-0.0858222097158432,0.0,-0.07791028916835785
19773.png,Bonafide,0,none,3,852,0.18073230981826782,0.22538873553276062,0.3176858425140381,0.18073230981826782,0.229252889752388,-0.0446564257144928,-0.13695353269577026,0.0,-0.04852057993412018
19824.png,Bonafide,0,none,2,859,0.22858858108520508,0.34270966053009033,0.3006751835346222,0.22858858108520508,0.33742275834083557,-0.11412107944488525,-0.07208660244941711,0.0,-0.1088341772556305
19829.png,Bonafide,0,none,1,825,0.15175050497055054,0.203853040933609,0.18559370934963226,0.15175050497055054,0.18705648183822632,-0.05210253596305847,-0.033843204379081726,0.0,-0.03530597686767578
19843.png,Bonafide,0,none,2,871,0.09409157931804657,0.16660277545452118,0.1480002999305725,0.09919866919517517,0.15578776597976685,-0.07251119613647461,-0.05390872061252594,-0.005107089877128601,-0.061696186661720276
19871.png,Bonafide,0,none,1,813,0.30873343348503113,0.2609328329563141,0.39152106642723083,0.30873343348503113,0.293476939201355,0.04780060052871704,-0.08278763294219971,0.0,0.015256494283676147
19909.png,Bonafide,0,none,0,873,0.2292373776435852,0.3125310242176056,0.21346358954906464,0.20661896467208862,0.27584362030029297,-0.08329364657402039,0.01577378809452057,0.022618412971496582,-0.046606242656707764
19915.png,Bonafide,0,none,3,888,0.19451290369033813,0.262703001499176,0.27725377678871155,0.19920578598976135,0.2444949448108673,-0.06819009780883789,-0.08274087309837341,-0.004692882299423218,-0.049982041120529175
19978.png,Bonafide,0,none,0,944,0.30197879672050476,0.2754136919975281,0.41985633969306946,0.24074745178222656,0.2767336666584015,0.026565104722976685,-0.1178775429725647,0.0612313449382782,0.02524513006210327
19994.png,Bonafide,0,none,0,834,0.266034334897995,0.2757493257522583,0.27721869945526123,0.266034334897995,0.29460206627845764,-0.009714990854263306,-0.011184364557266235,0.0,-0.028567731380462646
20052.png,Bonafide,0,none,2,875,0.1940510869026184,0.23049205541610718,0.2945002317428589,0.19154499471187592,0.2260773777961731,-0.03644096851348877,-0.10044914484024048,0.0025060921907424927,-0.03202629089355469
20091.png,Bonafide,0,none,1,842,0.25111567974090576,0.1904270052909851,0.25805020332336426,0.25111567974090576,0.20971083641052246,0.060688674449920654,-0.006934523582458496,0.0,0.0414048433303833
20135.png,Bonafide,0,none,1,931,0.2718164622783661,0.30608025193214417,0.3387051820755005,0.24492491781711578,0.30372360348701477,-0.034263789653778076,-0.0668887197971344,0.026891544461250305,-0.03190714120864868
20138.png,Bonafide,0,none,3,800,0.6111606359481812,0.3669432997703552,0.605696439743042,0.6111606359481812,0.3418318033218384,0.24421733617782593,0.00546419620513916,0.0,0.2693288326263428
20157.png,Bonafide,0,none,2,765,0.1603170931339264,0.26146137714385986,0.17692579329013824,0.1603170931339264,0.21120597422122955,-0.10114428400993347,-0.016608700156211853,0.0,-0.05088888108730316
20163.png,Bonafide,0,none,0,848,0.43017467856407166,0.4046640396118164,0.39466238021850586,0.43017467856407166,0.3882000744342804,0.02551063895225525,0.035512298345565796,0.0,0.04197460412979126
20181.png,Bonafide,0,none,0,842,0.2101532518863678,0.17043468356132507,0.33434897661209106,0.2101532518863678,0.14687129855155945,0.039718568325042725,-0.12419572472572327,0.0,0.06328195333480835
20193.png,Bonafide,0,none,2,960,0.2517332434654236,0.34023842215538025,0.39178913831710815,0.20451590418815613,0.3772043287754059,-0.08850517868995667,-0.14005589485168457,0.047217339277267456,-0.1254710853099823
20208.png,Bonafide,0,none,2,813,0.35911116003990173,0.3882487714290619,0.3874558210372925,0.35911116003990173,0.38392263650894165,-0.029137611389160156,-0.028344660997390747,0.0,-0.024811476469039917
20220.png,Bonafide,0,none,0,786,0.3394727408885956,0.30303114652633667,0.34017249941825867,0.3394727408885956,0.2729584872722626,0.03644159436225891,-0.0006997585296630859,0.0,0.06651425361633301
20229.png,Bonafide,0,none,0,902,0.1374872326850891,0.1491454541683197,0.18690533936023712,0.13147883117198944,0.15212595462799072,-0.01165822148323059,-0.04941810667514801,0.00600840151309967,-0.014638721942901611
20264.png,Bonafide,0,none,1,848,0.2993204593658447,0.37541162967681885,0.392110139131546,0.2993204593658447,0.3557189702987671,-0.07609117031097412,-0.0927896797657013,0.0,-0.05639851093292236
20276.png,Bonafide,0,none,0,848,0.21646392345428467,0.2530437409877777,0.23665791749954224,0.21646392345428467,0.2604488432407379,-0.03657981753349304,-0.02019399404525757,0.0,-0.04398491978645325
20287.png,Bonafide,0,none,0,875,0.34783855080604553,0.34016239643096924,0.39291176199913025,0.33524802327156067,0.30633682012557983,0.007676154375076294,-0.04507321119308472,0.012590527534484863,0.0415017306804657
20292.png,Bonafide,0,none,1,825,0.185346320271492,0.3074524998664856,0.2505125105381012,0.185346320271492,0.32068049907684326,-0.12210617959499359,-0.06516619026660919,0.0,-0.13533417880535126
20325.png,Bonafide,0,none,3,886,0.12764853239059448,0.18904675543308258,0.18599039316177368,0.1372022032737732,0.15893349051475525,-0.0613982230424881,-0.0583418607711792,-0.009553670883178711,-0.03128495812416077
