cls,file,id,width,height,mode,bytes,info_keys,n_exif,orientation,mean,std,mean_r,mean_g,mean_b
Bonafide,19871.png,19871,1024,1024,RGB,1517051,,0,1,126.00202,92.20988,126.61859,129.00838,122.37917
Bonafide,19881.png,19881,1024,1024,RGB,1654432,,0,1,138.5467,68.74381,163.13078,132.89789,119.61133
Bonafide,19893.png,19893,1024,1024,RGB,1622632,,0,1,134.57802,64.045425,143.77202,131.00676,128.95528
Bonafide,19909.png,19909,1024,1024,RGB,1357797,,0,1,80.84783,48.501503,90.16989,80.21467,72.15873
Bonafide,19915.png,19915,1024,1024,RGB,1547249,,0,1,100.174065,49.494576,122.16535,88.911446,89.445175
Bonafide,19939.png,19939,1024,1024,RGB,1487171,,0,1,86.51388,63.640255,112.85205,83.18242,63.507122
Bonafide,19978.png,19978,1024,1024,RGB,1370751,,0,1,175.60738,68.51316,188.67735,165.44952,172.69502
Bonafide,19994.png,19994,1024,1024,RGB,1380254,,0,1,150.69743,71.32958,163.051,146.81195,142.22925
Bonafide,20005.png,20005,1024,1024,RGB,1484224,,0,1,96.02671,73.28594,163.00455,72.79328,52.282433
Bonafide,20009.png,20009,1024,1024,RGB,1425676,,0,1,77.886765,56.485737,86.93457,73.551315,73.174446
Bonafide,20010.png,20010,1024,1024,RGB,1472587,,0,1,76.45482,69.47474,116.57475,61.99759,50.79216
Bonafide,20022.png,20022,1024,1024,RGB,1397160,,0,1,114.4653,75.15674,101.2146,114.602,127.57922
Bonafide,20043.png,20043,1024,1024,RGB,1465226,,0,1,117.922264,73.32708,126.056854,113.3713,114.33851
Bonafide,20052.png,20052,1024,1024,RGB,1598361,,0,1,86.628174,64.37458,104.0952,82.25441,73.53494
Bonafide,20091.png,20091,1024,1024,RGB,1454998,,0,1,129.00304,69.43849,147.07542,117.34446,122.58943
Bonafide,20135.png,20135,1024,1024,RGB,1429740,,0,1,79.046776,59.775394,101.62696,75.072914,60.440434
Bonafide,20138.png,20138,1024,1024,RGB,963609,,0,1,58.487293,32.34022,67.1833,52.071285,56.20723
Bonafide,20157.png,20157,1024,1024,RGB,1289817,,0,1,139.47617,58.301888,155.35197,134.59601,128.48047
Bonafide,20163.png,20163,1024,1024,RGB,905709,,0,1,109.245094,84.12027,125.31641,104.546265,97.8726
Bonafide,20181.png,20181,1024,1024,RGB,1485480,,0,1,130.2694,74.17126,151.33173,122.32239,117.15394
Bonafide,20193.png,20193,1024,1024,RGB,1764748,,0,1,103.24719,62.031403,137.18646,95.89085,76.66432
Bonafide,20208.png,20208,1024,1024,RGB,1383171,,0,1,118.391685,60.70959,136.02682,109.689926,109.45836
Bonafide,20220.png,20220,1024,1024,RGB,1590790,,0,1,82.84661,60.758167,102.933876,76.846,68.75999
Bonafide,20229.png,20229,1024,1024,RGB,1530882,,0,1,138.93459,57.522022,148.77518,136.45872,131.56992
Bonafide,20252.png,20252,1024,1024,RGB,1510384,,0,1,113.86563,90.03683,129.12602,111.13513,101.33561
Bonafide,20264.png,20264,1024,1024,RGB,1373692,,0,1,96.336815,77.43229,112.75774,92.3849,83.867805
Bonafide,20276.png,20276,1024,1024,RGB,1374465,,0,1,133.66478,56.060783,154.04495,128.73608,118.21304
Bonafide,20287.png,20287,1024,1024,RGB,1513256,,0,1,123.513794,61.371693,175.22769,94.30002,101.013725
Bonafide,20292.png,20292,1024,1024,RGB,1365647,,0,1,141.88802,47.451756,137.09076,142.29134,146.28204
Bonafide,20320.png,20320,1024,1024,RGB,1644793,,0,1,170.37347,64.016235,171.67342,168.7781,170.66908
Bonafide,20325.png,20325,1024,1024,RGB,1632900,,0,1,94.10674,72.25561,107.92246,91.10913,83.28865
Bonafide,20367.png,20367,1024,1024,RGB,1518343,,0,1,114.0792,69.607086,135.96162,118.748634,87.52752
Bonafide,20387.png,20387,1024,1024,RGB,1524643,,0,1,99.72885,49.524357,135.06694,87.79347,76.32607
Bonafide,20435.png,20435,1024,1024,RGB,1608181,,0,1,93.636536,55.94557,110.31984,87.82907,82.7607
Bonafide,20471.png,20471,1024,1024,RGB,1807357,,0,1,74.216255,50.901474,101.64116,66.606125,54.401447
Bonafide,20482.png,20482,1024,1024,RGB,1764974,,0,1,78.188576,72.14423,88.548,101.50955,44.50824
Bonafide,20508.png,20508,1024,1024,RGB,1582296,,0,1,84.59482,70.4002,93.05075,80.7253,80.00854
Bonafide,20518.png,20518,1024,1024,RGB,1614923,,0,1,126.47812,67.6116,147.4913,125.31562,106.62739
Bonafide,20522.png,20522,1024,1024,RGB,1668611,,0,1,93.463524,64.34308,112.74703,88.53301,79.110504
Bonafide,20546.png,20546,1024,1024,RGB,1844912,,0,1,101.0436,54.896164,136.92589,100.92888,65.27608
Bonafide,20550.png,20550,1024,1024,RGB,1545865,,0,1,117.79029,74.12818,135.47156,110.60473,107.29454
Bonafide,20558.png,20558,1024,1024,RGB,1562655,,0,1,100.33776,58.68715,115.35685,96.34798,89.30849
Bonafide,20596.png,20596,1024,1024,RGB,1833370,,0,1,98.070564,68.16229,109.36376,97.62918,87.21867
Bonafide,20613.png,20613,1024,1024,RGB,1413904,,0,1,80.316124,57.508575,118.75773,65.46132,56.729286
Bonafide,20632.png,20632,1024,1024,RGB,1677090,,0,1,87.07825,69.369965,109.27113,78.88074,73.08285
Bonafide,20645.png,20645,1024,1024,RGB,1137378,,0,1,107.30398,47.196186,132.49132,113.21661,76.204124
Bonafide,20652.png,20652,1024,1024,RGB,1505128,,0,1,68.387314,53.727005,94.1525,64.11482,46.89454
Bonafide,20667.png,20667,1024,1024,RGB,1541366,,0,1,67.73731,62.336113,87.4719,65.07112,50.668884
Bonafide,20672.png,20672,1024,1024,RGB,1527224,,0,1,92.77713,43.04706,114.28101,90.782745,73.26747
Bonafide,20683.png,20683,1024,1024,RGB,1563819,,0,1,174.95454,68.56139,195.22324,170.9253,158.71478
Bonafide,20710.png,20710,1024,1024,RGB,1304289,,0,1,74.664406,70.47111,99.50276,70.298744,54.191814
Bonafide,20749.png,20749,1024,1024,RGB,1336257,,0,1,168.2887,80.62024,178.34465,164.66626,161.85515
Bonafide,20818.png,20818,1024,1024,RGB,1785154,,0,1,101.63241,66.03578,132.67363,94.766685,77.45691
Bonafide,20849.png,20849,1024,1024,RGB,1769937,,0,1,91.30732,60.86253,124.39075,88.51186,61.019287
Bonafide,20860.png,20860,1024,1024,RGB,1844955,,0,1,101.83933,65.73256,110.654526,100.79935,94.064255
Bonafide,20864.png,20864,1024,1024,RGB,1590800,,0,1,116.53208,63.31035,144.62752,106.74582,98.22275
Bonafide,20877.png,20877,1024,1024,RGB,1570904,,0,1,126.853966,76.471886,140.7707,127.12618,112.664955
Bonafide,20878.png,20878,1024,1024,RGB,1294070,,0,1,132.9934,57.25495,147.82632,126.15093,125.00282
Bonafide,20891.png,20891,1024,1024,RGB,1713733,,0,1,155.3213,67.969505,169.45296,155.66862,140.84247
Bonafide,20899.png,20899,1024,1024,RGB,1647807,,0,1,106.60611,62.828163,116.047386,101.66856,102.10251
Bonafide,20901.png,20901,1024,1024,RGB,1717196,,0,1,97.575905,73.69813,109.012314,91.582504,92.13293
Bonafide,20906.png,20906,1024,1024,RGB,1665758,,0,1,107.82376,51.277287,130.92654,109.04347,83.501335
Bonafide,20910.png,20910,1024,1024,RGB,1119248,,0,1,176.01314,72.90667,190.5916,171.72037,165.72748
Bonafide,20914.png,20914,1024,1024,RGB,1334826,,0,1,155.60803,58.87382,179.82286,154.26613,132.73509
Bonafide,20915.png,20915,1024,1024,RGB,1602791,,0,1,101.64477,46.06617,120.14607,103.00058,81.78761
Bonafide,20943.png,20943,1024,1024,RGB,1627903,,0,1,101.17405,56.15019,123.73098,91.34703,88.4441
Bonafide,20979.png,20979,1024,1024,RGB,1415272,,0,1,132.97075,55.228497,151.49275,129.09665,118.32299
Bonafide,20986.png,20986,1024,1024,RGB,1644839,,0,1,129.54591,78.717674,137.36838,129.09415,122.17497
Bonafide,20987.png,20987,1024,1024,RGB,1579077,,0,1,89.85544,53.194378,107.58537,82.52896,79.45202
Bonafide,20988.png,20988,1024,1024,RGB,1533747,,0,1,66.52893,56.928856,74.76262,74.41318,50.411133
Bonafide,20999.png,20999,1024,1024,RGB,1469441,,0,1,137.51584,61.74421,150.87775,134.84665,126.823265
Bonafide,21029.png,21029,1024,1024,RGB,1396683,,0,1,104.640205,54.944935,124.48418,101.46184,87.9745
Bonafide,21031.png,21031,1024,1024,RGB,1503733,,0,1,90.48712,69.323105,86.19734,74.875046,110.38895
Bonafide,21102.png,21102,1024,1024,RGB,1515058,,0,1,107.778465,68.712456,132.82533,103.723366,86.78674
Bonafide,21127.png,21127,1024,1024,RGB,1649841,,0,1,124.74323,65.71336,147.07008,147.325,79.83464
Bonafide,21128.png,21128,1024,1024,RGB,1594345,,0,1,113.949554,62.744858,130.91354,117.25002,93.68498
Bonafide,21131.png,21131,1024,1024,RGB,1619357,,0,1,95.63797,62.730186,131.50093,87.83746,67.57555
Bonafide,21132.png,21132,1024,1024,RGB,1739965,,0,1,133.61813,62.18186,149.45169,141.10106,110.30187
Bonafide,21152.png,21152,1024,1024,RGB,1632984,,0,1,60.897938,55.059395,75.89687,62.45419,44.342697
Bonafide,21168.png,21168,1024,1024,RGB,1567325,,0,1,101.30178,76.03074,142.25722,92.72259,68.92565
Bonafide,21180.png,21180,1024,1024,RGB,1556849,,0,1,110.44613,73.298996,138.3996,110.18212,82.7567
Bonafide,21186.png,21186,1024,1024,RGB,1510750,,0,1,95.78254,70.401695,117.60092,97.37191,72.37486
Bonafide,21242.png,21242,1024,1024,RGB,1728676,,0,1,55.649235,46.98266,70.18217,49.55263,47.21283
Bonafide,21251.png,21251,1024,1024,RGB,1694789,,0,1,104.60242,47.833088,112.44162,99.7571,101.6085
Bonafide,21271.png,21271,1024,1024,RGB,1349576,,0,1,142.13306,54.192944,170.786,137.92035,117.69281
Bonafide,21288.png,21288,1024,1024,RGB,1429010,,0,1,122.414085,58.65715,127.49598,111.51533,128.23105
Bonafide,21294.png,21294,1024,1024,RGB,1428428,,0,1,99.51238,66.91295,115.86868,99.69152,82.97696
Bonafide,21314.png,21314,1024,1024,RGB,1620533,,0,1,88.920876,70.74987,112.09085,90.32089,64.350746
Bonafide,21319.png,21319,1024,1024,RGB,1561479,,0,1,149.7505,56.023476,192.44827,139.10233,117.70105
Bonafide,21322.png,21322,1024,1024,RGB,1737599,,0,1,113.15185,57.87592,120.07883,107.219795,112.15663
Bonafide,21326.png,21326,1024,1024,RGB,1455389,,0,1,83.776115,45.43459,106.49588,79.92616,64.90626
Bonafide,21327.png,21327,1024,1024,RGB,1789005,,0,1,126.67307,54.547653,138.89696,126.94895,114.17343
Bonafide,21339.png,21339,1024,1024,RGB,1366713,,0,1,134.81595,46.19258,155.73477,130.38142,118.33175
Bonafide,21370.png,21370,1024,1024,RGB,1563227,,0,1,103.37317,67.42611,118.84864,101.66436,89.6066
Bonafide,21396.png,21396,1024,1024,RGB,1530671,,0,1,102.37524,72.085014,123.547035,96.66029,86.91852
Bonafide,21463.png,21463,1024,1024,RGB,1371062,,0,1,144.32724,64.74447,161.16823,140.27031,131.54279
Bonafide,21475.png,21475,1024,1024,RGB,1446449,,0,1,120.90973,77.43111,120.93729,119.48977,122.30214
Bonafide,21476.png,21476,1024,1024,RGB,1547441,,0,1,98.66828,68.791115,108.19661,96.79852,91.00968
Bonafide,21485.png,21485,1024,1024,RGB,1555438,,0,1,117.44909,49.640102,133.92238,121.901695,96.5232
Bonafide,21500.png,21500,1024,1024,RGB,1572982,,0,1,133.84615,68.80637,145.26004,127.67205,128.60649
Bonafide,21507.png,21507,1024,1024,RGB,1857310,,0,1,118.69055,70.35594,128.35738,123.99676,103.71759
Bonafide,21508.png,21508,1024,1024,RGB,1272052,,0,1,117.12253,56.489002,138.0145,116.67539,96.67776
Bonafide,21526.png,21526,1024,1024,RGB,1447992,,0,1,182.75533,62.47581,193.5167,179.3821,175.36688
Bonafide,21536.png,21536,1024,1024,RGB,1558447,,0,1,75.258224,59.35429,90.71108,68.693726,66.3698
Bonafide,21545.png,21545,1024,1024,RGB,1723252,,0,1,93.14844,57.74867,110.98897,92.237366,76.21907
Bonafide,21550.png,21550,1024,1024,RGB,1151962,,0,1,69.45791,60.144653,96.11328,64.70542,47.555084
Bonafide,21580.png,21580,1024,1024,RGB,1556313,,0,1,144.7252,59.33742,191.17241,133.34286,109.66046
Bonafide,21592.png,21592,1024,1024,RGB,1546895,,0,1,150.13649,63.87088,156.59073,132.56491,161.25374
Bonafide,21598.png,21598,1024,1024,RGB,1674320,,0,1,73.964935,63.589832,102.62626,75.93153,43.33686
Bonafide,21610.png,21610,1024,1024,RGB,1439502,,0,1,77.91942,66.331276,102.43766,76.34185,54.978767
Bonafide,21637.png,21637,1024,1024,RGB,1690450,,0,1,126.21673,61.909077,163.50247,117.807945,97.3398
Bonafide,21640.png,21640,1024,1024,RGB,946775,,0,1,48.029575,83.207146,72.09032,47.041847,24.956532
Bonafide,21645.png,21645,1024,1024,RGB,1575847,,0,1,115.90835,78.49284,122.699066,111.81096,113.21509
Bonafide,21651.png,21651,1024,1024,RGB,1431050,,0,1,150.59535,70.33189,162.90189,137.52863,151.35556
Bonafide,21662.png,21662,1024,1024,RGB,1641936,,0,1,118.25498,65.08976,141.08896,112.83403,100.84224
Bonafide,21677.png,21677,1024,1024,RGB,1612652,,0,1,96.836395,64.48101,128.18582,89.94294,72.38037
Bonafide,21678.png,21678,1024,1024,RGB,1286244,,0,1,143.42902,77.96106,155.90135,140.44684,133.93887
Bonafide,21729.png,21729,1024,1024,RGB,1453861,,0,1,41.77648,49.937443,62.64885,38.794384,23.886276
Bonafide,21739.png,21739,1024,1024,RGB,1586140,,0,1,113.54728,77.37352,128.70999,110.681625,101.250275
Bonafide,21743.png,21743,1024,1024,RGB,1543291,,0,1,112.44326,61.416912,132.09746,106.20776,99.02452
Bonafide,21779.png,21779,1024,1024,RGB,1296591,,0,1,105.205536,67.7296,113.16767,99.566284,102.88255
Bonafide,21785.png,21785,1024,1024,RGB,1714562,,0,1,124.097565,74.89315,146.61348,123.893005,101.78607
Bonafide,21790.png,21790,1024,1024,RGB,1680207,,0,1,106.083,61.53075,112.35286,100.79155,105.10461
Bonafide,21811.png,21811,1024,1024,RGB,1545756,,0,1,89.76415,63.61228,104.572174,84.07463,80.64559
Bonafide,21812.png,21812,1024,1024,RGB,1429223,,0,1,89.561005,67.59497,103.855415,87.41544,77.4122
Bonafide,21819.png,21819,1024,1024,RGB,1634059,,0,1,68.288864,65.25643,80.44856,58.764362,65.65369
Bonafide,21832.png,21832,1024,1024,RGB,1667864,,0,1,125.76281,69.123375,131.60457,120.37633,125.30759
Bonafide,21870.png,21870,1024,1024,RGB,1479014,,0,1,131.15932,66.00512,145.04819,122.27886,126.15086
Bonafide,21885.png,21885,1024,1024,RGB,1757060,,0,1,109.36909,57.811836,142.8885,104.03748,81.18125
Bonafide,21918.png,21918,1024,1024,RGB,1713763,,0,1,104.18201,58.915157,112.276505,100.20931,100.06018
Bonafide,21919.png,21919,1024,1024,RGB,1112234,,0,1,160.29059,63.83487,174.15253,161.05113,145.668
Bonafide,21941.png,21941,1024,1024,RGB,1535061,,0,1,108.0698,64.04246,129.08662,102.28323,92.8396
Bonafide,21955.png,21955,1024,1024,RGB,1407885,,0,1,90.01788,69.909836,104.82923,88.1371,77.08721
Bonafide,21964.png,21964,1024,1024,RGB,1648128,,0,1,103.78039,76.87552,110.93739,105.2522,95.15152
Bonafide,21975.png,21975,1024,1024,RGB,1486975,,0,1,114.01923,61.68511,138.66312,106.10043,97.294075
Bonafide,21989.png,21989,1024,1024,RGB,1595258,,0,1,104.33355,64.97902,131.51102,100.488075,81.00156
Bonafide,21993.png,21993,1024,1024,RGB,1512695,,0,1,117.45867,58.20527,132.77988,111.79499,107.80094
Bonafide,22004.png,22004,1024,1024,RGB,1271917,,0,1,88.50964,69.700264,104.60401,86.6585,74.266464
Bonafide,22025.png,22025,1024,1024,RGB,1503476,,0,1,64.51213,61.82726,84.63415,59.598873,49.30344
Bonafide,22035.png,22035,1024,1024,RGB,1472644,,0,1,138.67427,72.20097,166.18306,137.91707,111.92275
Bonafide,22049.png,22049,1024,1024,RGB,1781637,,0,1,125.55132,60.388233,115.01445,121.75784,139.88153
Bonafide,22076.png,22076,1024,1024,RGB,1752605,,0,1,115.755775,66.21703,140.43187,120.48735,86.34807
Bonafide,22077.png,22077,1024,1024,RGB,1535236,,0,1,115.50257,64.58824,125.9615,113.72398,106.82216
Bonafide,22078.png,22078,1024,1024,RGB,1597287,,0,1,137.55946,50.591595,158.9656,140.0521,113.66069
Bonafide,22098.png,22098,1024,1024,RGB,1712834,,0,1,103.49009,50.85887,135.77922,98.96619,75.72483
Bonafide,22115.png,22115,1024,1024,RGB,1821983,,0,1,116.931854,63.805546,132.61586,118.75661,99.42323
Bonafide,22120.png,22120,1024,1024,RGB,1448372,,0,1,80.23576,56.635956,105.59784,79.80049,55.30878
Bonafide,22125.png,22125,1024,1024,RGB,1605160,,0,1,96.85855,64.04834,137.06256,87.0594,66.45371
Bonafide,22134.png,22134,1024,1024,RGB,1476450,,0,1,108.59678,52.482513,135.25813,103.56331,86.96887
Bonafide,22135.png,22135,1024,1024,RGB,1649434,,0,1,114.69577,57.61918,134.57378,113.79591,95.71747
Bonafide,22152.png,22152,1024,1024,RGB,1598281,,0,1,91.39629,62.256317,118.437294,84.07414,71.67735
Bonafide,22191.png,22191,1024,1024,RGB,1554942,,0,1,138.5073,65.850105,175.38597,127.637474,112.498184
Bonafide,22203.png,22203,1024,1024,RGB,1545147,,0,1,156.24554,62.51319,208.45448,152.94179,107.34029
Bonafide,22231.png,22231,1024,1024,RGB,1629827,,0,1,83.60179,67.949974,116.20824,79.13298,55.464172
Bonafide,22238.png,22238,1024,1024,RGB,1700553,,0,1,97.80593,76.364975,127.58244,90.43846,75.39691
Bonafide,22266.png,22266,1024,1024,RGB,1563883,,0,1,116.80563,52.138184,141.96957,112.55787,95.8895
Bonafide,22289.png,22289,1024,1024,RGB,1723639,,0,1,84.377365,54.010635,130.97037,70.63281,51.52892
Bonafide,22307.png,22307,1024,1024,RGB,1321035,,0,1,116.99674,59.779217,145.5805,116.36298,89.04687
Bonafide,22322.png,22322,1024,1024,RGB,1441895,,0,1,129.93591,70.419914,147.55264,123.33461,118.92041
Bonafide,22336.png,22336,1024,1024,RGB,1480049,,0,1,90.293846,67.29904,103.87349,84.75289,82.25499
Bonafide,22340.png,22340,1024,1024,RGB,1280583,,0,1,91.805115,59.013893,107.54824,84.545494,83.32154
Bonafide,22385.png,22385,1024,1024,RGB,2013939,,0,1,109.2004,67.588326,124.62092,108.90793,94.072136
Bonafide,22386.png,22386,1024,1024,RGB,1280442,,0,1,43.756664,57.56764,64.241295,39.77953,27.249195
Bonafide,22395.png,22395,1024,1024,RGB,1552682,,0,1,126.5773,73.07573,147.93047,123.13331,108.668175
Bonafide,22437.png,22437,1024,1024,RGB,1331060,,0,1,110.1275,51.72801,130.1497,114.95065,85.28205
Bonafide,22448.png,22448,1024,1024,RGB,1747234,,0,1,109.5312,84.46324,132.82416,104.75315,91.01626
Bonafide,22453.png,22453,1024,1024,RGB,1783937,,0,1,106.44104,69.66267,127.746544,102.46287,89.11375
Bonafide,22466.png,22466,1024,1024,RGB,1557081,,0,1,191.59283,39.876564,216.8393,185.02501,172.9143
Bonafide,22485.png,22485,1024,1024,RGB,1356781,,0,1,99.173035,47.396458,108.49184,93.857864,95.16942
Bonafide,22510.png,22510,1024,1024,RGB,1333592,,0,1,100.44695,64.98156,116.85602,98.87723,85.60772
Bonafide,22520.png,22520,1024,1024,RGB,1505835,,0,1,68.0303,37.60684,103.804146,57.897438,42.389355
Bonafide,22523.png,22523,1024,1024,RGB,1614029,,0,1,139.90807,65.51356,173.87146,121.21677,124.63589
Bonafide,22542.png,22542,1024,1024,RGB,1875749,,0,1,103.75735,69.52022,136.33762,97.46619,77.46798
Bonafide,22544.png,22544,1024,1024,RGB,1359814,,0,1,170.02037,78.026535,188.64075,164.99326,156.42725
Bonafide,22569.png,22569,1024,1024,RGB,1788169,,0,1,76.25504,63.483944,87.48964,73.39215,67.88339
Bonafide,22573.png,22573,1024,1024,RGB,1494859,,0,1,98.3449,69.66025,116.737724,89.112526,89.18444
Bonafide,22581.png,22581,1024,1024,RGB,1269415,,0,1,105.876945,57.108303,126.43962,101.30181,89.88936
Bonafide,22583.png,22583,1024,1024,RGB,1721383,,0,1,106.82705,83.38651,102.34181,106.99034,111.14888
Bonafide,22597.png,22597,1024,1024,RGB,1519408,,0,1,132.46538,71.88342,170.59949,132.277,94.51966
Bonafide,22600.png,22600,1024,1024,RGB,1357530,,0,1,131.00938,72.1378,138.66707,127.053154,127.30801
Bonafide,22621.png,22621,1024,1024,RGB,1487757,,0,1,70.927734,59.744354,91.616806,70.031136,51.13524
Bonafide,22622.png,22622,1024,1024,RGB,1847999,,0,1,66.33596,58.73859,88.64209,56.15888,54.20684
Bonafide,22628.png,22628,1024,1024,RGB,1488693,,0,1,120.71921,74.49009,154.4265,105.42695,102.30413
Bonafide,22645.png,22645,1024,1024,RGB,1581144,,0,1,93.631874,55.322754,103.521805,97.51353,79.86025
Bonafide,22665.png,22665,1024,1024,RGB,1494813,,0,1,184.01021,57.482872,185.07654,184.02765,182.92671
Bonafide,22693.png,22693,1024,1024,RGB,1520984,,0,1,91.056175,56.123665,106.16426,87.20356,79.800705
Bonafide,22702.png,22702,1024,1024,RGB,1607012,,0,1,103.95159,58.551052,126.57489,96.472336,88.80757
Bonafide,22766.png,22766,1024,1024,RGB,1523092,,0,1,62.481464,54.753593,83.187386,57.52117,46.73586
Bonafide,22773.png,22773,1024,1024,RGB,1464682,,0,1,122.36972,73.267296,147.38034,118.84828,100.8805
Bonafide,22776.png,22776,1024,1024,RGB,1351319,,0,1,154.7004,54.31224,173.72205,149.88927,140.48985
Bonafide,22800.png,22800,1024,1024,RGB,1712164,,0,1,129.99562,57.585285,147.40031,131.77051,110.81594
Bonafide,22835.png,22835,1024,1024,RGB,1493706,,0,1,56.04559,59.60772,76.23718,50.68621,41.213425
Bonafide,22836.png,22836,1024,1024,RGB,1828150,,0,1,121.9942,53.1226,145.19019,119.230515,101.562035
Bonafide,22862.png,22862,1024,1024,RGB,1344482,,0,1,169.2831,60.234783,202.70065,172.03528,133.11354
Bonafide,22865.png,22865,1024,1024,RGB,1571397,,0,1,134.06555,61.78948,141.09346,132.31085,128.79218
Bonafide,22882.png,22882,1024,1024,RGB,1752925,,0,1,110.240685,77.554016,125.51659,104.99446,100.210915
Bonafide,22883.png,22883,1024,1024,RGB,1634472,,0,1,118.55316,73.74297,131.16606,112.61883,111.87445
Bonafide,22908.png,22908,1024,1024,RGB,1630547,,0,1,86.7214,63.365646,107.72054,84.75157,67.69208
Bonafide,22927.png,22927,1024,1024,RGB,1481248,,0,1,98.04711,66.600464,124.76383,94.69977,74.67782
Bonafide,22952.png,22952,1024,1024,RGB,1396300,,0,1,137.92879,47.788647,158.48387,137.45056,117.852036
Bonafide,22968.png,22968,1024,1024,RGB,1435139,,0,1,92.079475,78.36525,106.019394,87.91833,82.30061
Bonafide,23023.png,23023,1024,1024,RGB,1485236,,0,1,133.49039,64.37914,152.54584,128.44893,119.476364
Bonafide,23024.png,23024,1024,1024,RGB,1624850,,0,1,66.06399,55.742092,90.99179,59.011364,48.18872
Bonafide,23048.png,23048,1024,1024,RGB,1501108,,0,1,124.532234,52.719093,138.45041,123.35036,111.79594
Bonafide,23050.png,23050,1024,1024,RGB,1343594,,0,1,120.98943,57.82335,129.79134,120.472336,112.70451
Bonafide,23063.png,23063,1024,1024,RGB,1621584,,0,1,60.349903,59.945305,79.15164,55.32481,46.573284
Bonafide,23146.png,23146,1024,1024,RGB,1357834,,0,1,104.71756,78.48541,133.7355,87.30952,93.10763
Bonafide,23154.png,23154,1024,1024,RGB,1631434,,0,1,122.414085,63.60799,131.33641,118.47655,117.42914
Bonafide,23182.png,23182,1024,1024,RGB,1776237,,0,1,108.98362,69.33678,149.78333,98.704834,78.46248
Bonafide,23210.png,23210,1024,1024,RGB,1752660,,0,1,127.63303,68.25983,171.11568,112.792854,98.99032
Bonafide,23231.png,23231,1024,1024,RGB,1583531,,0,1,87.93827,55.2231,96.326645,69.23242,98.25579
Bonafide,23238.png,23238,1024,1024,RGB,1560535,,0,1,139.94472,62.398293,165.44586,153.96298,100.42528
Bonafide,23253.png,23253,1024,1024,RGB,1275942,,0,1,119.49767,68.923676,135.14815,107.83158,115.513275
Bonafide,23296.png,23296,1024,1024,RGB,1699031,,0,1,93.45294,70.76295,103.06173,90.12091,87.17622
Bonafide,23300.png,23300,1024,1024,RGB,1593876,,0,1,122.993324,78.93419,145.35735,120.36393,103.2589
Bonafide,23303.png,23303,1024,1024,RGB,1736233,,0,1,87.634186,56.030952,112.27943,84.76883,65.85436
Bonafide,23311.png,23311,1024,1024,RGB,1403346,,0,1,163.52727,66.546135,178.46492,167.83353,144.28334
Bonafide,23322.png,23322,1024,1024,RGB,1524826,,0,1,119.75696,84.04293,156.93588,112.98101,89.35402
Bonafide,23349.png,23349,1024,1024,RGB,1944007,,0,1,147.7573,56.778294,161.62161,143.70079,137.9496
Bonafide,23365.png,23365,1024,1024,RGB,1546947,,0,1,130.72249,61.325375,136.42487,125.80354,129.9392
Bonafide,23368.png,23368,1024,1024,RGB,1537049,,0,1,95.275604,47.045208,111.07173,95.54105,79.21402
Bonafide,23376.png,23376,1024,1024,RGB,1548284,,0,1,107.472046,66.26819,167.9009,81.657135,72.8582
Bonafide,23380.png,23380,1024,1024,RGB,1575544,,0,1,140.36009,55.872963,176.30013,133.3855,111.394905
Bonafide,23402.png,23402,1024,1024,RGB,1571072,,0,1,137.8637,66.93459,170.09085,130.76167,112.73842
Bonafide,23407.png,23407,1024,1024,RGB,1350161,,0,1,77.208755,67.50407,84.93169,75.34414,71.35042
Bonafide,23447.png,23447,1024,1024,RGB,1574520,,0,1,120.81608,61.98437,138.09882,118.05925,106.29003
Bonafide,23461.png,23461,1024,1024,RGB,1426509,,0,1,168.0308,79.13579,195.98651,158.33754,149.76839
Bonafide,23480.png,23480,1024,1024,RGB,1400732,,0,1,103.83527,76.67224,119.18255,101.055885,91.267365
Bonafide,23487.png,23487,1024,1024,RGB,1557490,,0,1,139.2342,68.22245,158.90129,138.12852,120.672745
Bonafide,23488.png,23488,1024,1024,RGB,1588318,,0,1,175.09045,70.42557,179.36867,175.50548,170.3971
Bonafide,23552.png,23552,1024,1024,RGB,1430078,,0,1,99.69122,40.94247,114.82576,97.30061,86.94742
Bonafide,23570.png,23570,1024,1024,RGB,1515673,,0,1,121.40795,76.98119,127.87369,128.00902,108.34124
Bonafide,23581.png,23581,1024,1024,RGB,1502953,,0,1,115.65142,75.14024,140.35657,116.280045,90.31769
Bonafide,23585.png,23585,1024,1024,RGB,1696467,,0,1,119.6316,63.404728,131.23796,116.73752,110.91927
Bonafide,23605.png,23605,1024,1024,RGB,1614464,,0,1,65.8771,56.51774,80.211716,61.886192,55.533348
Bonafide,23606.png,23606,1024,1024,RGB,1487761,,0,1,91.219635,84.67506,116.41163,85.312874,71.93444
Bonafide,23612.png,23612,1024,1024,RGB,1629366,,0,1,166.24785,55.353138,190.20348,160.08092,148.45903
Bonafide,23614.png,23614,1024,1024,RGB,1649547,,0,1,99.38398,63.087963,141.15216,90.93048,66.06933
Bonafide,23636.png,23636,1024,1024,RGB,1194365,,0,1,58.517365,51.06183,69.18766,54.56561,51.798817
Bonafide,23655.png,23655,1024,1024,RGB,1495185,,0,1,107.9605,64.0854,117.22477,115.9184,90.73838
