file,cls,label,pair_id,paired,phone,fold,locked,lopo_group,random_split
26405.png,Bonafide,0,26405,False,none,2,False,bona_train,train
26433.png,Bonafide,0,26433,False,none,2,False,bona_train,train
26454.png,Bonafide,0,26454,False,none,3,False,bona_train,train
26456.png,Bonafide,0,26456,False,none,0,False,bona_train,train
26467.png,Bonafide,0,26467,False,none,4,True,bona_train,val
26537.png,Bonafide,0,26537,False,none,0,False,bona_train,train
26549.png,Bonafide,0,26549,False,none,4,True,bona_train,train
26556.png,Bonafide,0,26556,False,none,2,False,bona_train,val
26618.png,Bonafide,0,26618,False,none,2,False,bona_train,train
26626.png,Bonafide,0,26626,False,none,1,False,bona_train,train
26632.png,Bonafide,0,26632,False,none,2,False,bona_train,train
26634.png,Bonafide,0,26634,False,none,4,True,bona_train,train
26635.png,Bonafide,0,26635,False,none,1,False,bona_val,train
26660.png,Bonafide,0,26660,False,none,1,False,bona_train,train
26669.png,Bonafide,0,26669,False,none,2,False,bona_train,val
26685.png,Bonafide,0,26685,False,none,2,False,bona_train,val
26688.png,Bonafide,0,26688,False,none,4,True,bona_train,train
26698.png,Bonafide,0,26698,False,none,4,True,bona_train,val
26725.png,Bonafide,0,26725,False,none,3,False,bona_train,train
26734.png,Bonafide,0,26734,False,none,0,False,bona_train,val
26762.png,Bonafide,0,26762,False,none,3,False,bona_train,train
26765.png,Bonafide,0,26765,False,none,2,False,bona_train,train
26771.png,Bonafide,0,26771,False,none,4,True,bona_val,train
26795.png,Bonafide,0,26795,False,none,3,False,bona_val,train
26844.png,Bonafide,0,26844,False,none,2,False,bona_train,train
26845.png,Bonafide,0,26845,False,none,1,False,bona_train,train
26859.png,Bonafide,0,26859,False,none,1,False,bona_train,train
26860.png,Bonafide,0,26860,False,none,2,False,bona_train,train
26868.png,Bonafide,0,26868,False,none,3,False,bona_train,train
26881.png,Bonafide,0,26881,False,none,0,False,bona_val,train
26887.png,Bonafide,0,26887,False,none,4,True,bona_train,val
26907.png,Bonafide,0,26907,False,none,4,True,bona_train,train
26920.png,Bonafide,0,26920,False,none,1,False,bona_train,train
26922.png,Bonafide,0,26922,False,none,4,True,bona_train,val
26928.png,Bonafide,0,26928,False,none,4,True,bona_val,train
26987.png,Bonafide,0,26987,False,none,2,False,bona_val,train
26990.png,Bonafide,0,26990,False,none,1,False,bona_train,train
27028.png,Bonafide,0,27028,False,none,2,False,bona_train,val
27038.png,Bonafide,0,27038,False,none,4,True,bona_train,train
27041.png,Bonafide,0,27041,False,none,4,True,bona_train,train
27048.png,Bonafide,0,27048,False,none,0,False,bona_train,train
27065.png,Bonafide,0,27065,False,none,1,False,bona_train,train
27078.png,Bonafide,0,27078,False,none,3,False,bona_train,train
27100.png,Bonafide,0,27100,False,none,3,False,bona_train,train
27130.png,Bonafide,0,27130,False,none,3,False,bona_train,val
27142.png,Bonafide,0,27142,False,none,3,False,bona_train,train
27173.png,Bonafide,0,27173,False,none,2,False,bona_train,train
27203.png,Bonafide,0,27203,False,none,2,False,bona_val,val
27208.png,Bonafide,0,27208,False,none,2,False,bona_train,train
27302.png,Bonafide,0,27302,False,none,0,False,bona_train,train
27327.png,Bonafide,0,27327,False,none,1,False,bona_train,train
27330.png,Bonafide,0,27330,False,none,0,False,bona_train,train
27339.png,Bonafide,0,27339,False,none,0,False,bona_train,train
27378.png,Bonafide,0,27378,False,none,2,False,bona_train,val
27401.png,Bonafide,0,27401,False,none,0,False,bona_train,train
27402.png,Bonafide,0,27402,False,none,2,False,bona_val,train
27404.png,Bonafide,0,27404,False,none,0,False,bona_train,train
27415.png,Bonafide,0,27415,False,none,1,False,bona_val,train
27426.png,Bonafide,0,27426,False,none,1,False,bona_train,train
27484.png,Bonafide,0,27484,False,none,4,True,bona_train,train
27498.png,Bonafide,0,27498,False,none,3,False,bona_train,train
27511.png,Bonafide,0,27511,False,none,1,False,bona_train,train
27558.png,Bonafide,0,27558,False,none,2,False,bona_train,train
27560.png,Bonafide,0,27560,False,none,1,False,bona_train,train
27571.png,Bonafide,0,27571,False,none,3,False,bona_val,train
27582.png,Bonafide,0,27582,False,none,4,True,bona_val,train
27588.png,Bonafide,0,27588,False,none,0,False,bona_train,train
27596.png,Bonafide,0,27596,False,none,4,True,bona_train,train
27605.png,Bonafide,0,27605,False,none,1,False,bona_train,train
27606.png,Bonafide,0,27606,False,none,2,False,bona_train,val
27630.png,Bonafide,0,27630,False,none,0,False,bona_train,train
27631.png,Bonafide,0,27631,False,none,3,False,bona_train,train
27637.png,Bonafide,0,27637,False,none,0,False,bona_train,train
27659.png,Bonafide,0,27659,False,none,1,False,bona_train,train
27664.png,Bonafide,0,27664,False,none,0,False,bona_train,train
27674.png,Bonafide,0,27674,False,none,1,False,bona_train,train
27699.png,Bonafide,0,27699,False,none,0,False,bona_train,train
27708.png,Bonafide,0,27708,False,none,0,False,bona_train,train
27709.png,Bonafide,0,27709,False,none,2,False,bona_train,train
27735.png,Bonafide,0,27735,False,none,3,False,bona_train,train
27764.png,Bonafide,0,27764,False,none,2,False,bona_train,train
27783.png,Bonafide,0,27783,False,none,0,False,bona_train,train
27791.png,Bonafide,0,27791,False,none,4,True,bona_train,train
27793.png,Bonafide,0,27793,False,none,4,True,bona_train,val
27808.png,Bonafide,0,27808,False,none,0,False,bona_train,train
27854.png,Bonafide,0,27854,False,none,0,False,bona_train,train
27871.png,Bonafide,0,27871,False,none,0,False,bona_val,train
27879.png,Bonafide,0,27879,False,none,4,True,bona_train,train
27896.png,Bonafide,0,27896,False,none,1,False,bona_train,val
27909.png,Bonafide,0,27909,False,none,2,False,bona_train,train
27921.png,Bonafide,0,27921,False,none,1,False,bona_val,train
27927.png,Bonafide,0,27927,False,none,2,False,bona_train,val
27951.png,Bonafide,0,27951,False,none,2,False,bona_val,train
27962.png,Bonafide,0,27962,False,none,1,False,bona_train,train
27976.png,Bonafide,0,27976,False,none,4,True,bona_val,val
28001.png,Bonafide,0,28001,False,none,4,True,bona_train,train
28014.png,Bonafide,0,28014,False,none,4,True,bona_train,train
28017.png,Bonafide,0,28017,False,none,0,False,bona_train,train
28021.png,Bonafide,0,28021,False,none,2,False,bona_val,val
28024.png,Bonafide,0,28024,False,none,3,False,bona_train,train
28046.png,Bonafide,0,28046,False,none,0,False,bona_train,val
28051.png,Bonafide,0,28051,False,none,1,False,bona_val,train
28090.png,Bonafide,0,28090,False,none,1,False,bona_train,train
00962.png,Screens,1,00962,True,iPhone,2,False,iPhone,train
00998.png,Screens,1,00998,True,iPhone,0,False,iPhone,train
01012.png,Screens,1,01012,True,iPhone,4,True,iPhone,train
08794.png,Screens,1,08794,True,iPhone,3,False,iPhone,train
10673.png,Screens,1,10673,True,iPhone,0,False,iPhone,train
10684.png,Screens,1,10684,True,iPhone,1,False,iPhone,train
10696.png,Screens,1,10696,True,iPhone,2,False,iPhone,train
10712.png,Screens,1,10712,True,iPhone,3,False,iPhone,val
10728.png,Screens,1,10728,True,iPhone,1,False,iPhone,train
10741.png,Screens,1,10741,True,iPhone,4,True,iPhone,train
10744.png,Screens,1,10744,True,Samsung,4,True,Samsung,train
10881.png,Screens,1,10881,True,Samsung,0,False,Samsung,train
10889.png,Screens,1,10889,True,Samsung,3,False,Samsung,val
10954.png,Screens,1,10954,True,Samsung,3,False,Samsung,train
10960.png,Screens,1,10960,True,Samsung,0,False,Samsung,train
10970.png,Screens,1,10970,True,Samsung,2,False,Samsung,val
10972.png,Screens,1,10972,True,Samsung,1,False,Samsung,val
10992.png,Screens,1,10992,True,Samsung,2,False,Samsung,train
11040.png,Screens,1,11040,True,Samsung,1,False,Samsung,train
11053.png,Screens,1,11053,True,iPhone,4,True,iPhone,train
11099.png,Screens,1,11099,True,iPhone,2,False,iPhone,train
11117.png,Screens,1,11117,True,iPhone,1,False,iPhone,val
11130.png,Screens,1,11130,True,iPhone,0,False,iPhone,train
